time,X0,X1,X2
0.0,0.9924835707650561,0.009308678494144077,0.0032384426905034624
1.0067114093959733,0.9929832368071556,0.012288726139208093,1.7346773138011626e-06
2.0134228187919465,0.9870716353675972,0.021912769699409442,0.0004014607266201375
3.0201342281879198,0.9736443213152429,0.02188904590317301,0.0025336957676003634
4.026845637583893,0.9612268976455313,0.022728475477589754,-0.0009365521511449579
5.033557046979866,0.9428857744501861,0.037791354128468624,0.013018514836444737
6.0402684563758395,0.9225670903456187,0.04941449532746197,0.023745019287244606
7.046979865771813,0.9020468004920503,0.07421389334189295,0.015824324755996308
8.053691275167786,0.8702330554945399,0.0961560234874937,0.025688652456778358
9.060402684563758,0.8375425889321388,0.11897918591762822,0.04089505304340098
10.067114093959733,0.7877667969353256,0.16236002590772008,0.05605854889466233
11.073825503355707,0.7330792920684939,0.1924964250280968,0.06714423456929057
12.080536912751679,0.6802904185423436,0.2168207861875086,0.08749383238128046
13.087248322147651,0.6159547558459897,0.2697463555883985,0.11983236905088437
14.093959731543626,0.5472791721442699,0.30289970970420965,0.1403447483097957
15.1006711409396,0.47737820413968796,0.33655598977985735,0.18544900231477676
16.107382550335572,0.4189745788481527,0.35811720586000606,0.21743152580984373
17.114093959731544,0.3564503129098464,0.38432124509224624,0.2569768020385003
18.120805369127517,0.3106904978676348,0.4054567654205642,0.2894680473037485
19.127516778523493,0.2578533789407105,0.4079635252293667,0.3391710767432963
20.134228187919465,0.21769856165844576,0.4038597986169105,0.3695857987820679
21.140939597315437,0.18122959131051172,0.4013377953074023,0.42229540951650757
22.147651006711413,0.15963689803348818,0.39013448806004225,0.45669440791326604
23.154362416107386,0.13433389997416603,0.3714187083965389,0.5005189537161413
24.161073825503358,0.11874106234510177,0.3597619153758936,0.516042384842076
25.16778523489933,0.10743967860607119,0.33344295403665236,0.5621670784680141
26.174496644295303,0.09073093787855163,0.30352076581292375,0.59517089617901
27.18120805369128,0.08124595230692545,0.3010504778925675,0.6242872517904049
28.18791946308725,0.06673855827299413,0.27126357440224824,0.6600236246808793
29.194630872483224,0.06528924125725542,0.25169736823149985,0.6845746822062746
30.2013422818792,0.05815925226381166,0.24051582945861638,0.7031432655075898
31.208053691275172,0.051003922702827435,0.21592286900994748,0.7221567820479147
32.214765100671144,0.04984972978663252,0.2023722520700635,0.7505894631727386
33.22147651006712,0.043542614894899453,0.17819148550750102,0.7679128836066448
34.22818791946309,0.039871393694908254,0.166477797127675,0.7871194216903445
35.234899328859065,0.04094018102972903,0.16612144784178048,0.8052624439827749
36.241610738255034,0.037913016869638466,0.14348605509756282,0.8099225943310864
37.24832214765101,0.03450297281323557,0.13226295182739337,0.8457188675942564
38.255033557046985,0.031949769367758514,0.12246093013005904,0.8459616735414186
39.261744966442954,0.025573753461875584,0.11649892602003169,0.861557709566004
40.26845637583893,0.034074160138789854,0.09686229101004108,0.875485742867091
41.275167785234906,0.021977606084436968,0.0957135223863722,0.8891861798132805
42.281879194630875,0.023040729062485586,0.08201636625899145,0.8876569912302938
43.28859060402685,0.024596921163674595,0.06981500472724313,0.8956601935572006
44.29530201342283,0.021016627337340985,0.07326206219708335,0.8981806328789519
45.302013422818796,0.03336879790488402,0.06085981113476869,0.9079944889427253
46.30872483221477,0.029051891286335913,0.05300891228619421,0.916989760605169
47.31543624161074,0.030953465861017923,0.045982599352310104,0.9224854016779395
48.322147651006716,0.02521251357887362,0.05322213406810446,0.9205891271287601
49.32885906040269,0.01686186617681172,0.04761962443974061,0.9330108575122765
50.33557046979866,0.024317335164996155,0.04281169051937867,0.9324555560069469
51.34228187919464,0.023870671457581552,0.03895679694436287,0.9362274053602221
52.348993288590606,0.03172092475571803,0.03658592587055655,0.9374346690479948
53.35570469798658,0.02539006185450872,0.02635398357003172,0.9506007372862043
54.36241610738256,0.027642749345457053,0.024392950384989003,0.9544707472190539
55.369127516778526,0.02367820182771345,0.03010808071454944,0.9618718878056617
56.3758389261745,0.020171853207915934,0.019941330916355377,0.9504436223257992
57.38255033557048,0.017124615337198064,0.021233065532801118,0.9588835190321862
58.38926174496645,0.022410728988397438,0.023845118337480053,0.9593285323753422
59.39597315436242,0.02813569399093305,0.01664479149809738,0.9747647465635143
60.4026845637584,0.023852702036154437,0.01209603256972619,0.9575393518605573
61.40939597315437,0.023007162406675705,0.013820193451321034,0.9680376947620503
62.416107382550344,0.022844064656625786,0.013258509069634628,0.9616655012429808
