time,X0,X1,X2,X3
0.0,0.9295242510651787,0.010014248040475493,0.0,0.0
1.0067114093959733,0.997317039708104,0.013748552808881714,0.0009443241190503736,0.00023220428792213702
2.0134228187919465,0.9965495223205337,0.01844427369234687,0.0022193490908833987,0.0005361669156433164
3.0201342281879198,0.9789891808762993,0.02507346318183479,0.0038202051642633964,0.001033661862415206
4.026845637583893,0.9448792999819299,0.03232587994466325,0.006026135146276961,0.0015478519832090613
5.033557046979866,0.8962607519350445,0.04216112910302119,0.008858323420403366,0.0022988924623919315
6.0402684563758395,0.9547701061690901,0.05756691924676686,0.012198642520497158,0.003484403777970539
7.046979865771813,0.9111962244782331,0.07213788251658881,0.01844351372313975,0.004613502823416913
8.053691275167786,0.8554984194284252,0.0961624411152183,0.02469576005368554,0.006212258051112014
9.060402684563758,0.8184477293322878,0.11675113381718011,0.034030696654329576,0.008619349803874216
10.067114093959733,0.8029448700687633,0.15689458845565596,0.04534995349843994,0.01104878831069024
11.073825503355707,0.7568580291538127,0.1808103141949973,0.0570183192838368,0.014226658129906748
12.080536912751679,0.7011852613829748,0.23311358294475246,0.07639647147237033,0.019429265823717737
13.087248322147651,0.5988252728629813,0.26877986140674115,0.09480469708532639,0.02439494598384402
14.093959731543626,0.5461631591272147,0.3007079206709694,0.12009464892357424,0.03032081286581535
15.1006711409396,0.4713621319327365,0.3382156742123417,0.13954915033241824,0.03333114142301526
16.107382550335572,0.4196316764313366,0.37380911039939313,0.17397603996773173,0.04063074321025795
17.114093959731544,0.3545217775950922,0.36199618092661906,0.21146829337468148,0.049125941818526656
18.120805369127517,0.31707120519681337,0.4121246302415494,0.22859955144068203,0.05674073667344819
19.127516778523493,0.2622602006364621,0.39585197766462626,0.26828504102896156,0.06589714125893366
20.134228187919465,0.20852956507268613,0.3774931389822571,0.3021485118766667,0.07376294724090553
21.140939597315437,0.1843624015995036,0.40532324779734774,0.3440950499264117,0.08241898516270967
22.147651006711413,0.15856034470144806,0.39070751913697366,0.34908317034685404,0.09158321037786289
23.154362416107386,0.14003621770781038,0.37699523006494917,0.3713251695431382,0.09630662825203253
24.161073825503358,0.11607603171221714,0.35279508046998376,0.42933745282713953,0.11055929352823013
25.16778523489933,0.1022030040147939,0.3277855722457098,0.46635137848672786,0.11370351027613151
26.174496644295303,0.09417480749252576,0.315911754857307,0.46030770354120354,0.11444742709475979
27.18120805369128,0.07606619139056457,0.29936157363322174,0.519228217028636,0.1322916198401116
28.18791946308725,0.07254609783942532,0.2835026041443035,0.5151160804274698,0.1265127409159783
29.194630872483224,0.06518855419940808,0.25772659663834,0.5472747221900361,0.13796396663107935
30.2013422818792,0.058150939953257916,0.24493139055293628,0.5872073281122119,0.1436190696245115
31.208053691275172,0.05390170165268475,0.2214045641176005,0.5754392244120357,0.14918902744034573
32.214765100671144,0.0462939980886335,0.20756043528780566,0.5788731210371592,0.15138406107404817
33.22147651006712,0.04355657026129316,0.18844418137646043,0.6153279535038516,0.14662147897941033
34.22818791946309,0.04210356714456124,0.16760257629015138,0.64695053653435,0.1575785713050943
35.234899328859065,0.039364850825574366,0.15225708803795177,0.6320925221894753,0.15865386015831875
36.241610738255034,0.037551797049752624,0.15116552279036033,0.6397373538376943,0.1691878465724873
37.24832214765101,0.03236616612740598,0.12729072882969372,0.6475118045834215,0.15990923702128465
38.255033557046985,0.03132314052046351,0.12250786674568284,0.6725378045816159,0.17114729793528266
39.261744966442954,0.03202852313088046,0.11172037459309539,0.6997686861579028,0.17119899580796386
40.26845637583893,0.02899964434005555,0.10467667317480966,0.6824989820687193,0.16881927357499496
41.275167785234906,0.028779918987892384,0.09027809204653359,0.6937980372161782,0.17746213137882771
42.281879194630875,0.028237081488573488,0.0825926272802874,0.6993565633863947,0.18315395973997461
43.28859060402685,0.02748213983081182,0.08241779097270564,0.7416252497118655,0.1852138062458257
44.29530201342283,0.025218194671623697,0.07252669318648922,0.7210767717860923,0.1775723505832396
45.302013422818796,0.025758508322514147,0.06661423326559783,0.7386079068546222,0.1771243351194828
46.30872483221477,0.02556362416785871,0.05803967576354938,0.7374201409331709,0.18149748860450934
47.31543624161074,0.024280212513521096,0.05528668745804841,0.7142066670958537,0.19505814931276438
48.322147651006716,0.02262526055534802,0.04847290942492958,0.7496013574455072,0.18859080282767204
49.32885906040269,0.023407860147695338,0.04499769917608427,0.7543345763309686,0.1849978399900836
50.33557046979866,0.02403836656111796,0.04219863112578653,0.7682132772807391,0.18172820701847126
51.34228187919464,0.022660367169783202,0.037247573048458014,0.7290802208159385,0.18997050769092605
52.348993288590606,0.022034455680825276,0.034993089403296256,0.7304008766674047,0.19838648109448875
53.35570469798658,0.02151855464329329,0.03153681585417928,0.7752338496139624,0.1860703674861822
54.36241610738256,0.02242154374309631,0.027543992265469674,0.7927234072906753,0.1899884092718791
55.369127516778526,0.02125171126439275,0.025865208353083896,0.7802965917465841,0.18711300493727037
56.3758389261745,0.02095596248839939,0.02365492839166216,0.7368302447700845,0.20137875473136543
57.38255033557048,0.02089365943978689,0.022263936428522754,0.7704297671860862,0.18575130401607667
58.38926174496645,0.02108113065460403,0.020276458034844867,0.7629501762256617,0.19868683853321184
59.39597315436242,0.021566601460119704,0.018562717900363946,0.758206322785091,0.18597555308343588
60.4026845637584,0.020397545756179584,0.016566561848527485,0.7828112251752116,0.18000598156165204
61.40939597315437,0.02064339426964486,0.01508487471150956,0.7650468134506654,0.20033892794442282
62.416107382550344,0.020789023222490582,0.014224092138926182,0.7676219629578939,0.19858932671719146
63.42281879194631,0.02142316701217203,0.012967632455869954,0.7483324117495995,0.19194839239950992
64.42953020134229,0.020113482739849878,0.011542222019457725,0.7905909639859912,0.18878635809715985
65.43624161073826,0.02027686194895706,0.009743831086192213,0.8090609941744336,0.19089824051372015
66.44295302013424,0.0201894851719973,0.009370990320135636,0.8029984718999155,0.1775562376188131
67.4496644295302,0.020073076894641134,0.00859858470066359,0.7664580476985612,0.20431819872267398
68.45637583892618,0.019484082053470304,0.008047481462205023,0.7860058329693937,0.20178161156913588
69.46308724832215,0.019557040261025095,0.007011914745758721,0.803891269049889,0.19705749422586205
70.46979865771813,0.018979021277889408,0.006428311471524139,0.787879690273928,0.19960661715013917
71.4765100671141,0.019446820736348003,0.0054337639947627785,0.7915887713860912,0.18770588947496855
72.48322147651007,0.018607171309283414,0.004965077916995544,0.798857053974815,0.19570584140122108
73.48993288590604,0.01963070499438302,0.005151290030228328,0.7951500586075205,0.20451622554603657
74.49664429530202,0.01890276591351059,0.004502883055933636,0.7427515621829578,0.19381014869362787
75.503355704698,0.019546073913633475,0.004186523745643582,0.7820257212432247,0.1988909661076698
76.51006711409397,0.020076951807403244,0.003988894165702048,0.7738830570683115,0.18980429259276346
77.51677852348995,0.01977882215192007,0.0033340066377004793,0.8163071502357858,0.1937298400529281
78.52348993288591,0.019275508754860678,0.003070519307783268,0.7986720203158191,0.19453047190314182
79.53020134228188,0.019207730084300843,0.0029803966965288122,0.7619740270117532,0.1957239481837631
80.53691275167786,0.01994614360205394,0.0024597705300514194,0.7935512278592384,0.18937964512952107
81.54362416107384,0.020026182525699363,0.0022881653224282347,0.7987423490319164,0.20210969488594746
82.55033557046981,0.020030611798114478,0.002162723785091352,0.7772310548846078,0.1922819295039486
83.55704697986577,0.0203708331631093,0.0019146991374474752,0.7584722168935558,0.19961340170972913
84.56375838926175,0.019029546460207776,0.0017314663260969243,0.7490687380947332,0.19290870437877192
85.57046979865773,0.019433508247378287,0.001636456418665777,0.8054642928465892,0.19887336983143994
86.5771812080537,0.01935827001615745,0.0014725050288805675,0.7952264031313979,0.20328523677746815
87.58389261744968,0.019532501736979034,0.0013319469409682869,0.7600193068470369,0.18734726946435326
88.59060402684565,0.019837496185523027,0.001253543549959091,0.7970254097291822,0.19510782187824824
89.59731543624162,0.020260114173322394,0.0011073188006831731,0.8060044236886195,0.1956596738157975
90.60402684563759,0.019076594209912985,0.0010423893599391502,0.7932658380528281,0.19800694285965595
91.61073825503357,0.019470960560136287,0.0009326314623335476,0.8398681954892023,0.20288943195160028
92.61744966442954,0.01983771007055229,0.0008542118844052263,0.8074674428973261,0.1989913723016765
93.62416107382552,0.019425598753803335,0.000769179276890618,0.781947916193418,0.17732412845758008
94.63087248322148,0.019527157388138094,0.0006971961851378597,0.8213656133735491,0.19609130533486405
95.63758389261746,0.018707313500390704,0.0006436591639426922,0.7593612237737374,0.19877473339597287
96.64429530201343,0.01956368956978297,0.0006037279056365758,0.7654130877486058,0.19620371717296642
97.65100671140941,0.018595919523122364,0.0005450824743053396,0.7962657603639038,0.19893080052756262
98.65771812080538,0.01938680932754467,0.0004912954250941955,0.8218421180349604,0.19434920031630884
99.66442953020135,0.019462758414231597,0.00042653158811868565,0.7637163834978649,0.19661063823740463
100.67114093959732,0.020020550322334907,0.0003976148827784813,0.7786264266263527,0.19365108437849557
101.6778523489933,0.01906490120053449,0.00036792628298765184,0.7489828215653148,0.2035858317189659
102.68456375838927,0.018986266061876176,0.00033930615767419124,0.7543565517922081,0.19999294005827586
103.69127516778525,0.019760964177025876,0.00030564886591821126,0.7608651058828533,0.19753330280284795
104.69798657718121,0.018680786323640435,0.0002728030521703628,0.8085061470763493,0.20075769671624963
105.70469798657719,0.019374948504849974,0.00024293383710611045,0.7994970630635929,0.19619073034297685
106.71140939597316,0.01801633722595371,0.00023353585552268041,0.7837558447098117,0.20315486317081416
107.71812080536914,0.018726404983080938,0.00018865490749178968,0.7909100030369457,0.19780091420271448
108.72483221476512,0.018379160926609423,0.00018549577934772656,0.849190513635943,0.1942917350730038
109.73154362416109,0.019784403768567473,0.00017223206984961624,0.7351843531208254,0.19509130169145059
110.73825503355705,0.019204457005780468,0.00015994410468396194,0.781685851725137,0.19765053838458455
111.74496644295303,0.019270486277262966,0.0001437515455840915,0.7958351529567983,0.18463051255334775
112.751677852349,0.018166047749821074,0.00014089126782167662,0.7963356463656599,0.19576343586208195
113.75838926174498,0.0185454556048253,0.00012397131765155806,0.7782310001487831,0.18671470428133954
114.76510067114096,0.018925708632317993,0.0001178079296524967,0.8180120701859143,0.1936383171068464
115.77181208053692,0.01979318153540488,9.91251423682894e-05,0.7999515623119767,0.19137835140937243
116.7785234899329,0.01953159648337401,9.495333190758621e-05,0.8155145503296954,0.19096566301820556
117.78523489932887,0.01971680162814194,8.631942230970972e-05,0.7807229417448321,0.19503042483270638
