time,X0,X1,X2,X3,X4
0.0,0.989617588071222,-0.0032573821070528493,0.010875554362268435,-0.00905788396855432,-0.005148088902645565
1.0067114093959733,0.905540937638313,0.019297101551507642,0.013987694464106878,-0.01062790637632917,0.07696199240971838
2.0134228187919465,0.8878312779956118,-0.006427913138307432,0.022777304739521782,0.007915419299477486,0.10027842855121664
3.0201342281879198,0.8321861484024239,0.020417206089646735,0.00723287724120154,0.011338633639539276,0.10919358048466644
4.026845637583893,0.7860535512050697,0.04445796090515397,0.001674119371600103,-0.004839033226836038,0.17209329233546178
5.033557046979866,0.7299437797835058,-0.008872835043743827,0.012564499365965638,0.007718475391579116,0.21679517555040484
6.0402684563758395,0.7029152232866955,0.03140389236358082,0.035092844547332226,0.004617364084130212,0.2455420803269521
7.046979865771813,0.6588629842543272,0.047026176708570455,0.045645010639468235,0.00027056613518144056,0.2900681649655659
8.053691275167786,0.6270045068315536,0.03226090756479114,0.030610258572857214,-0.009546202831877373,0.2943855225756713
9.060402684563758,0.5869455205495536,0.05159383427528628,0.04044348455465014,0.015565387898841312,0.33655771944362517
10.067114093959733,0.5407757452511808,0.05058377230411666,0.0667826499571452,-0.00032058519564466884,0.37652836927548594
11.073825503355707,0.48621634470230773,0.09097947152696755,0.051030025912191475,0.017364306340776983,0.4185244507262012
12.080536912751679,0.46303311827152943,0.10515983248770339,0.05313589869842168,0.010294581166515347,0.43160629423557195
13.087248322147651,0.4189031843309122,0.12341323568934903,0.08043023010451611,0.04194362162607144,0.42794666678500837
14.093959731543626,0.4135145652575351,0.1297002811575711,0.10788172387383956,0.0353103208377535,0.4772682264368874
15.1006711409396,0.3276432577623745,0.15851110439160213,0.10991888330977052,0.058986346162079865,0.5015535944189986
16.107382550335572,0.2914282742414952,0.16218111518873435,0.14206299047062504,0.10264150133385103,0.505563894922352
17.114093959731544,0.282640506142548,0.19229244426063477,0.18645127438298517,0.059688306213192995,0.5237488349878393
18.120805369127517,0.21473501484686708,0.17805921068762479,0.18600065774947702,0.10502071277437286,0.5309514863378934
19.127516778523493,0.2046793596902083,0.28379674802446586,0.20379729287908296,0.13011870864042824,0.53666500015159
20.134228187919465,0.17994676872979148,0.25491772914759026,0.2292233209000749,0.17200914047129584,0.573648260070158
21.140939597315437,0.14916133362781356,0.24421653913668662,0.25887645155417244,0.21043341729546025,0.5606502229077331
22.147651006711413,0.13800237927557873,0.31929949796456675,0.2974402206109081,0.18539449384089968,0.534345837393205
23.154362416107386,0.1091176080553811,0.30251087947445104,0.3273124304592737,0.210424580541362,0.5724340574498958
