time,X0,X1,X2,X3,X4,X5
0.0,0.9920955502760781,0.0,0.0,0.0,0.010104148957172395,0.0
1.0067114093959733,0.9447857367967217,0.044702055293871834,0.002367702681311548,0.003431210205363673,0.009403309624923204,0.0009594795586350986
2.0134228187919465,0.8916368461458103,0.08364854152257162,0.00891492903244784,0.006085720938584681,0.0092689153957728,0.0019273312569700071
3.0201342281879198,0.8242076940035824,0.12140502485773001,0.01910508832560774,0.008119189330205185,0.009925276227550406,0.002855527384182564
4.026845637583893,0.7986033598456258,0.14714494807170697,0.03312906579610683,0.010099918798595528,0.010645722454457355,0.0039031874821643764
5.033557046979866,0.7809479148629263,0.1710949214848989,0.04784186310066497,0.011680303127974823,0.01167041323513943,0.005026989456763627
6.0402684563758395,0.700611735653595,0.18608411807572708,0.06823803348880611,0.013390085119685965,0.012509463939459764,0.0063954234921962515
7.046979865771813,0.6860338379390348,0.20093486182903766,0.08694021988196625,0.014660211490735011,0.014346295022324271,0.007832585505675628
8.053691275167786,0.6353392877433298,0.2074930225774693,0.1067954543087971,0.016404968179615762,0.01635336022661639,0.009196315821080159
9.060402684563758,0.5986885528637678,0.2254881285545873,0.12899122066042565,0.017810135433279698,0.018131553708411453,0.010931612390402655
10.067114093959733,0.5686336593338467,0.22856473757892054,0.14889031780026837,0.019451201506397727,0.019719786370232733,0.012751907054507702
11.073825503355707,0.5464393601734088,0.23239799117619342,0.17657393110979458,0.021198826772811034,0.022088307204997312,0.014963064465134467
12.080536912751679,0.5053268667439035,0.23330935052370663,0.1947617747977217,0.022952919398924725,0.023865561407342657,0.017039447015677497
13.087248322147651,0.483504402935088,0.22898239983310778,0.21948237983789248,0.024734335835326776,0.026227228952291168,0.019671793812310108
14.093959731543626,0.4490057194385902,0.23250294530691842,0.23849980485074634,0.02576918136778093,0.02909913973755142,0.022210586000184107
15.1006711409396,0.4183151706828855,0.227259759735219,0.26661337126100465,0.027148125934217723,0.03101943373125391,0.025487899991756643
16.107382550335572,0.39915271520558454,0.22172398323124815,0.28801020624148027,0.02869329353823113,0.033466189307181836,0.028291829589752814
17.114093959731544,0.3751211097312838,0.22444028455350745,0.3069006397496402,0.029889887552274993,0.0354281716720331,0.033366638414949495
18.120805369127517,0.34443951022709823,0.22041302606723226,0.32664163062278134,0.03089076628222387,0.03778471606333457,0.03536594210882257
19.127516778523493,0.3231557180717169,0.20665045918153868,0.3494099941632487,0.03306151807967317,0.04136742151492935,0.040359699256506475
20.134228187919465,0.30575700669445627,0.2025219334358772,0.37105185701071824,0.03301747443088948,0.04327719154944635,0.043233950595737564
21.140939597315437,0.27916370020950143,0.19859770477842653,0.4043763125485201,0.034538433262788035,0.046180040700489686,0.0482817999237247
22.147651006711413,0.2591706073213631,0.18964175385883958,0.4152210390685889,0.03505198229390378,0.04756931094355887,0.053910883948628356
23.154362416107386,0.24295604080894845,0.17832387471446715,0.42293020476596677,0.03559429682477306,0.04913572756030662,0.05746028868982444
24.161073825503358,0.22729620985449284,0.17213424035115568,0.4363454841513782,0.03600405499431731,0.05298273657285663,0.06332101251245303
25.16778523489933,0.218777763048317,0.16846256752684816,0.46773440540927225,0.03625168359471489,0.053941847289901694,0.06931796267296239
26.174496644295303,0.19772504020561585,0.15307173002898833,0.4810671591999393,0.03567821919594415,0.05489041193606472,0.07405590937991144
27.18120805369128,0.18461211322406973,0.14677182805692238,0.49313838970173945,0.03672840024281521,0.05634220403142973,0.08126505184150662
28.18791946308725,0.1677258154272838,0.1470141615567057,0.5023566524261944,0.03603216763126365,0.057090744645174774,0.08549955588663681
29.194630872483224,0.16000678370961968,0.13500841177026013,0.513852426139249,0.035067062519574074,0.061020389300671524,0.09159440033762518
30.2013422818792,0.1514003711428398,0.12705407076282124,0.5267414427066003,0.035517190340310346,0.05953393131988001,0.09587012185459744
31.208053691275172,0.13953412076526378,0.11902958496595448,0.5266402983127306,0.035457004755253985,0.06053202369329337,0.10412496586696042
32.214765100671144,0.12743884657061308,0.10965666515887022,0.5496892362114785,0.034005258119670145,0.06276316822028713,0.11159035019876135
33.22147651006712,0.11735526009728213,0.10920650246676347,0.5558895066706334,0.03226141277148852,0.06162248994719547,0.1138520080814393
34.22818791946309,0.11109636735549074,0.09956229621250462,0.5731756896558802,0.03192019992383826,0.0629707153386842,0.1252495712282473
35.234899328859065,0.10079258196938042,0.09684776058071486,0.5796542430485521,0.030999081732906032,0.06526736091699785,0.12629349404522583
36.241610738255034,0.09588154481517072,0.09121853029910838,0.5829993347751986,0.030788165802329952,0.061160705130233195,0.1343669427899116
37.24832214765101,0.0856320544506087,0.08548837734937222,0.5846228863071825,0.029191147664116165,0.06235194291389896,0.14072561781888326
38.255033557046985,0.08134826082268276,0.07954396162665496,0.5915227692108963,0.02909202033527367,0.06152684148077197,0.143092805169824
39.261744966442954,0.07407251683167644,0.07360578972567976,0.6151656609186503,0.026938079333713557,0.06164634231035116,0.15336748336607178
40.26845637583893,0.06931846131441481,0.0700646993657948,0.6127141864693227,0.026003184352559994,0.060744944427194685,0.16155306071764775
41.275167785234906,0.06509905241361892,0.06701091710636035,0.6215240366346184,0.024680250460039885,0.060531415543361354,0.1647235414161156
42.281879194630875,0.059233118306778285,0.060951879764832295,0.6255392006163433,0.02277113429001165,0.058783219700818456,0.17203012914775292
43.28859060402685,0.056694558887817624,0.05762918916553355,0.6265065858672747,0.022693788530443484,0.058354832568371415,0.1763109708541657
44.29530201342283,0.051957451134673746,0.0548457529041603,0.636210303560974,0.021149672895813012,0.05693815852060463,0.1786067823674539
45.302013422818796,0.047885167931727174,0.0515543231473477,0.6409438166647833,0.020581086940503153,0.05545934738271728,0.18855922375584666
46.30872483221477,0.04571673103637905,0.047507323362463494,0.6491277306867457,0.019658600427718026,0.0539937781261105,0.19509016659647263
47.31543624161074,0.041544713783161095,0.04399579992087747,0.6465169912966717,0.017835042604777876,0.05090466234036737,0.19647077845917044
48.322147651006716,0.0386307342663354,0.04220221746584663,0.6492457425610311,0.017018663669716227,0.050763497288983044,0.2045125073033983
49.32885906040269,0.035835504703493976,0.03972159999505387,0.6685540002071162,0.01632651179462542,0.04810935684188069,0.20529112812209716
50.33557046979866,0.03371759615221626,0.037252019596318804,0.6482498448652301,0.014969432845964706,0.04616403598824648,0.21958425453314537
51.34228187919464,0.032257529540569145,0.03435048742477093,0.6610562280877655,0.014240124685691214,0.046088581623772315,0.22032965744176375
52.348993288590606,0.029917024224312964,0.03181430913495467,0.6633520589558293,0.013671720538532406,0.04407216432784606,0.2270558734688467
53.35570469798658,0.027597884158355505,0.03035786073135359,0.6664358172721258,0.012875332938805675,0.04135065752099006,0.22512681042349247
54.36241610738256,0.025215743452248616,0.028523333200468085,0.6715555695438997,0.012173104144741705,0.039968939790881855,0.23521705747244429
55.369127516778526,0.0238331309017897,0.027012874356901452,0.6605956464814727,0.011569575952902419,0.03777409353460435,0.23337083778749648
56.3758389261745,0.02204668523491457,0.025220449247295686,0.6760649665606694,0.01069029861361014,0.03682122034677551,0.24334312011067566
57.38255033557048,0.021519639905835563,0.02373878345875623,0.6723310877711367,0.009982372151663439,0.03627881949346957,0.2517229520825823
58.38926174496645,0.020015138258600056,0.021623696180851068,0.6612971365018123,0.009642144988317263,0.03379900426756538,0.2520894840702221
59.39597315436242,0.01879777635488794,0.020744351547551745,0.6684880753237806,0.008869061363359968,0.032436359934135385,0.24863462900020777
60.4026845637584,0.017801435696265803,0.020324276400381293,0.6549854185576223,0.008206093148345826,0.03096826563236818,0.24813699768916136
61.40939597315437,0.016443563773566913,0.018720924569177098,0.6854856081069997,0.007963381892548416,0.02959448866891185,0.24934985037797747
62.416107382550344,0.01545025392902187,0.017421518045911372,0.6779194688831626,0.007380275126754705,0.02813246006454543,0.25413054570706944
63.42281879194631,0.014024339832822311,0.016091739251786332,0.6565957247116475,0.0070458309434869035,0.02678253379399958,0.2605543522108661
64.42953020134229,0.013463078845115717,0.014644668109987883,0.6885520722527598,0.006492007750632892,0.02554743427606668,0.25953799877373174
65.43624161073826,0.01305097298055654,0.014511000292833288,0.6657839254644639,0.0061621557184005585,0.025077582344064306,0.2675628810370679
66.44295302013424,0.012081867036792024,0.01343399000237995,0.6557254836697861,0.005816031678424652,0.023375415617698115,0.2747190293672205
67.4496644295302,0.011030313216134189,0.01261036202219418,0.6697337616893737,0.005480011943168378,0.022063278248061605,0.2720495168439733
68.45637583892618,0.010826959813932162,0.011913880065879491,0.6857619911290579,0.005180151168578409,0.020911492239597686,0.28131355134450275
69.46308724832215,0.010385658061225418,0.01153422482573118,0.6462592018937581,0.004946435954112974,0.020196800142479678,0.2851067798526642
70.46979865771813,0.00975296020663299,0.010970072958288987,0.6864195376704063,0.004628655002129076,0.019514770771702664,0.2796386198711375
71.4765100671141,0.008824643699652388,0.01005200880523649,0.6820001788820672,0.004266071589884657,0.0176414050680185,0.2737256249527177
72.48322147651007,0.008438927515861413,0.009634334346573292,0.6946279616807474,0.004059582429666591,0.017316638624783522,0.2820110983714268
73.48993288590604,0.007850228381340524,0.008913790479835721,0.6763838859040995,0.003737150166560356,0.01616697825580546,0.285906248694321
74.49664429530202,0.007714244467769055,0.008429117874807478,0.660063093739809,0.003515683516639958,0.015310479684485054,0.2908495136195729
75.503355704698,0.007138232671825518,0.008046248041074643,0.6828441208474075,0.0033323437572940462,0.014690030601652344,0.28426587593091407
76.51006711409397,0.006748620241132199,0.007532972045991379,0.6737482398094423,0.0031525298990852887,0.013570796221139185,0.289511108729586
77.51677852348995,0.006428764629736048,0.007133806332001153,0.6759580385541369,0.002922973368803084,0.013004714261626372,0.2907534986565314
78.52348993288591,0.006090887096988119,0.006884570118506845,0.6708810960297197,0.0027560208966327564,0.011999692162657604,0.29277086744105063
79.53020134228188,0.005667995022656187,0.006312172698952301,0.6775281310938929,0.002601906921168059,0.01153021056510465,0.28973816611831615
80.53691275167786,0.005574093008832021,0.0060122691938434385,0.675904074853408,0.0024253995081743875,0.011266097427869092,0.29245154443222177
81.54362416107384,0.005113038756825828,0.00559755294030654,0.676315762924802,0.0022683688438623227,0.010193398600912264,0.2895962170192668
82.55033557046981,0.00483205578093192,0.005391557987873273,0.6783071617777507,0.002146039362894792,0.010007341982564796,0.30132325099472906
83.55704697986577,0.004615286022014842,0.005003070258993819,0.6736195578810187,0.0020462219417375807,0.009248047085389266,0.2948245766960659
84.56375838926175,0.004337807161448142,0.0047195493415443275,0.6859926501779499,0.001866998673644995,0.00889265082996866,0.29507052426696
85.57046979865773,0.004152184506798045,0.004423919035507934,0.6828216170310508,0.0017807724224918862,0.00827008559185248,0.3048952133214937
86.5771812080537,0.003954921086176867,0.00421833358613962,0.6758799531902335,0.0016959796567332555,0.00796913171281474,0.30038421600536547
87.58389261744968,0.00377792153224443,0.00407502436010546,0.697924843131038,0.0015327839596009914,0.0074554241689812764,0.3043087329697272
88.59060402684565,0.003474268040549728,0.003769470766180871,0.6748530403819011,0.0014672796448321553,0.0069184328754562,0.3016992754985577
89.59731543624162,0.00340590590889631,0.003673444453590751,0.6751713573445819,0.001376728257989151,0.0067070673046766265,0.3042096638230928
90.60402684563759,0.0031929664966552813,0.0034453910959624545,0.6836367193252484,0.0013216338403203886,0.006174586819676317,0.30314763484473156
